adresse_station,arrondissement,statut_pdc,code_insee_commune,coordonneesxy,lat,long,id_pdc,last_date_time_update
143 Avenue Émile Zola 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8472, 2.2953]",48.8472,2.2953,FR*V75*EPX15*26*3,2022-03-05 23:15:56+00:00
74 Rue Vasco de Gama 75015 Paris,15e Arrondissement,Disponible,75115,"[48.835426, 2.2851648]",48.835426,2.2851648,FR*V75*EPX15*09*1,2022-03-06 10:36:23+00:00
41 Boulevard Pasteur 75015 Paris,15e Arrondissement,Disponible,75115,"[48.842644, 2.313266]",48.842644,2.313266,FR*V75*EPX15*36*4,2022-03-06 07:03:03+00:00
44 Rue Sébastien Mercier 75015 Paris,15e Arrondissement,Disponible,75115,"[48.84391, 2.279693]",48.84391,2.279693,FR*V75*EPX15*31*5,2022-03-06 08:25:17+00:00
16 Rue de l'Arrivée 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8432, 2.3217]",48.8432,2.3217,FR*V75*EPX15*23*5,2022-03-06 14:36:53+00:00
5 Place du Commerce 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.84545, 2.292136]",48.84545,2.292136,FR*V75*EPX15*37*5,2022-03-06 15:10:52+00:00
4 Rue Beaugrenelle 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8479, 2.2847]",48.8479,2.2847,FR*V75*EPX15*27*1,2022-03-06 15:07:45+00:00
56 Rue Lacordaire 75015 Paris,15e Arrondissement,Disponible,75115,"[48.841404, 2.28136]",48.841404,2.28136,FR*V75*EPX15*02*5,2022-03-03 20:54:30+00:00
2 Rue Antonin Mercié 75015 Paris,15e Arrondissement,Disponible,75115,"[48.828453, 2.300643]",48.828453,2.300643,FR*V75*E9015*03*1,2022-03-05 10:55:33+00:00
3 Rue Olivier de Serres 75015 Paris,15e Arrondissement,Disponible,75115,"[48.837017, 2.2986736]",48.837017,2.2986736,FR*V75*EPX15*30*1,2022-03-05 17:58:44+00:00
1 Rue Jean Sicard 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8287, 2.2989]",48.8287,2.2989,FR*V75*EPX15*21*2,2022-03-05 17:21:56+00:00
67 Rue Mademoiselle 75015 Paris,15e Arrondissement,Disponible,75115,"[48.84348, 2.2994812]",48.84348,2.2994812,FR*V75*EPX15*34*3,2022-03-04 11:37:43+00:00
47 Rue de Vouillé 75015 Paris,15e Arrondissement,Disponible,75115,"[48.83389, 2.3081343]",48.83389,2.3081343,FR*V75*EPX15*33*3,2022-03-04 20:59:48+00:00
47 Rue de Vouillé 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.83389, 2.3081343]",48.83389,2.3081343,FR*V75*EPX15*33*1,2022-03-05 03:30:03+00:00
3 Rue Olivier de Serres 75015 Paris,15e Arrondissement,Disponible,75115,"[48.837017, 2.2986736]",48.837017,2.2986736,FR*V75*EPX15*30*2,2022-03-06 09:47:16+00:00
41 Boulevard Pasteur 75015 Paris,15e Arrondissement,Disponible,75115,"[48.842644, 2.313266]",48.842644,2.313266,FR*V75*EPX15*36*1,2022-03-06 11:37:36+00:00
67 Rue Mademoiselle 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.84348, 2.2994812]",48.84348,2.2994812,FR*V75*EPX15*34*2,2022-03-06 14:11:47+00:00
108 Rue Balard 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8373, 2.2787]",48.8373,2.2787,FR*V75*EPX15*28*5,2022-03-06 07:41:42+00:00
109 Avenue Félix Faure 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.83892, 2.282485]",48.83892,2.282485,FR*V75*EPX15*08*4,2022-03-06 14:22:59+00:00
171 Rue de la Convention 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.838314, 2.2943442]",48.838314,2.2943442,FR*V75*EPX15*16*4,2022-03-06 15:01:15+00:00
65 Avenue Emilie Zola 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.846703, 2.2844167]",48.846703,2.2844167,FR*V75*EPX15*07*3,2022-03-06 15:09:45+00:00
19 Rue Leblanc 75015 Paris,15e Arrondissement,Disponible,75115,"[48.83984, 2.273328]",48.83984,2.273328,FR*V75*EPX15*04*3,2022-03-06 15:29:45+00:00
192 Rue de la Croix Nivert 75015 Paris,15e Arrondissement,Disponible,75115,"[48.838886, 2.2892983]",48.838886,2.2892983,FR*V75*EPX15*05*3,2022-03-04 16:38:46+00:00
21 Rue Miollis 75015 Paris,15e Arrondissement,Disponible,75115,"[48.845806, 2.3038075]",48.845806,2.3038075,FR*V75*EPX15*03*3,2022-03-05 15:51:17+00:00
2 Rue Antonin Mercié 75015 Paris,15e Arrondissement,Disponible,75115,"[48.828453, 2.300643]",48.828453,2.300643,FR*V75*E9015*03*3,2022-03-05 23:49:51+00:00
44 Rue Paul Barruel 75015 Paris,15e Arrondissement,Disponible,75115,"[48.837364, 2.3059905]",48.837364,2.3059905,FR*V75*EPX15*12*2,2022-03-05 00:07:04+00:00
2 Rue de Cronstadt 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8349, 2.3026]",48.8349,2.3026,FR*V75*EPX15*25*4,2022-03-06 11:32:03+00:00
78 Avenue de Suffren 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.851833, 2.2997985]",48.851833,2.2997985,FR*V75*EPX15*29*5,2022-03-06 12:29:32+00:00
44 Rue Paul Barruel 75015 Paris,15e Arrondissement,Disponible,75115,"[48.837364, 2.3059905]",48.837364,2.3059905,FR*V75*EPX15*12*5,2022-03-06 14:36:22+00:00
1 Rue Jean Sicard 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8287, 2.2989]",48.8287,2.2989,FR*V75*EPX15*21*3,2022-03-03 11:08:22+00:00
18 Avenue Emile Zola 75015 Paris,15e Arrondissement,Disponible,75115,"[48.846214, 2.279884]",48.846214,2.279884,FR*V75*E9015*01*2,2022-03-04 17:42:36+00:00
25 Rue de Vouillé 75015 Paris,15e Arrondissement,Disponible,75115,"[48.834705, 2.305529]",48.834705,2.305529,FR*V75*E9015*05*2,2022-03-05 14:50:20+00:00
143 Avenue Émile Zola 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8472, 2.2953]",48.8472,2.2953,FR*V75*EPX15*26*6,2022-03-06 00:10:55+00:00
15 Rue Olier 75015 Paris,15e Arrondissement,Disponible,75115,"[48.835197, 2.2914295]",48.835197,2.2914295,FR*V75*EPX15*32*1,2022-03-06 06:35:52+00:00
2 Rue Houdart de Lamotte 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.8407, 2.2876]",48.8407,2.2876,FR*V75*EPX15*22*5,2022-03-06 10:22:45+00:00
2 Rue de Cronstadt 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.8349, 2.3026]",48.8349,2.3026,FR*V75*EPX15*25*1,2022-03-06 10:12:47+00:00
80 Rue de Dantzig 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.8304, 2.295999]",48.8304,2.295999,FR*V75*EPX15*19*6,2022-03-06 11:58:04+00:00
10 Rue de la Fédération 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.85482, 2.2904053]",48.85482,2.2904053,FR*V75*EPX15*18*1,2022-03-06 13:27:55+00:00
95 Rue des Morillons 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.831997, 2.3048475]",48.831997,2.3048475,FR*V75*EPX15*14*5,2022-03-06 13:46:24+00:00
10 Rue de la Fédération 75015 Paris,15e Arrondissement,Disponible,75115,"[48.85482, 2.2904053]",48.85482,2.2904053,FR*V75*EPX15*18*4,2022-03-06 12:21:07+00:00
21 Rue Miollis 75015 Paris,15e Arrondissement,Disponible,75115,"[48.845806, 2.3038075]",48.845806,2.3038075,FR*V75*EPX15*03*5,2022-03-06 14:27:33+00:00
55 Rue Desnouettes 75015 Paris,15e Arrondissement,Disponible,75115,"[48.83571, 2.286912]",48.83571,2.286912,FR*V75*E9015*06*3,2021-12-16 16:02:59+00:00
44 Rue Sébastien Mercier 75015 Paris,15e Arrondissement,Disponible,75115,"[48.84391, 2.279693]",48.84391,2.279693,FR*V75*EPX15*31*3,2022-03-03 09:00:01+00:00
79 Rue de Lourmel 75015 Paris,15e Arrondissement,Disponible,75115,"[48.845108, 2.287503]",48.845108,2.287503,FR*V75*EPX15*15*3,2022-03-04 15:18:24+00:00
4 Avenue du Maine 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.844707, 2.3198109]",48.844707,2.3198109,FR*V75*EPX15*35*5,2022-03-05 09:50:21+00:00
109 Avenue Félix Faure 75015 Paris,15e Arrondissement,Disponible,75115,"[48.83892, 2.282485]",48.83892,2.282485,FR*V75*EPX15*08*2,2022-03-05 15:02:43+00:00
19 Rue Leblanc 75015 Paris,15e Arrondissement,Disponible,75115,"[48.83984, 2.273328]",48.83984,2.273328,FR*V75*EPX15*04*1,2022-03-05 17:39:08+00:00
19 Rue Leblanc 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.83984, 2.273328]",48.83984,2.273328,FR*V75*EPX15*04*4,2022-03-06 12:45:50+00:00
4 Avenue du Maine 75015 Paris,15e Arrondissement,Disponible,75115,"[48.844707, 2.3198109]",48.844707,2.3198109,FR*V75*EPX15*35*4,2022-03-06 06:28:20+00:00
11 Rue Gerbert 75015 Paris,15e Arrondissement,Disponible,75115,"[48.839577, 2.2986453]",48.839577,2.2986453,FR*V75*EPX15*06*4,2022-03-06 06:23:10+00:00
6 Rue du Colonel Pierre Avia 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.8326, 2.2788854]",48.8326,2.2788854,FR*V75*EPX15*01*3,2022-03-06 14:54:30+00:00
16 Rue de l'Arrivée 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8432, 2.3217]",48.8432,2.3217,FR*V75*EPX15*23*6,2022-03-06 15:13:11+00:00
25 Rue de Vouillé 75015 Paris,15e Arrondissement,En maintenance,75115,"[48.834705, 2.305529]",48.834705,2.305529,FR*V75*E9015*05*3,2021-12-31 15:56:26+00:00
74 Rue Vasco de Gama 75015 Paris,15e Arrondissement,Disponible,75115,"[48.835426, 2.2851648]",48.835426,2.2851648,FR*V75*EPX15*09*4,2022-03-04 16:28:56+00:00
109 Avenue Félix Faure 75015 Paris,15e Arrondissement,Disponible,75115,"[48.83892, 2.282485]",48.83892,2.282485,FR*V75*EPX15*08*1,2022-03-06 01:22:41+00:00
19 Rue Leblanc 75015 Paris,15e Arrondissement,Disponible,75115,"[48.83984, 2.273328]",48.83984,2.273328,FR*V75*EPX15*04*5,2022-03-05 14:37:14+00:00
21 Rue Miollis 75015 Paris,15e Arrondissement,Disponible,75115,"[48.845806, 2.3038075]",48.845806,2.3038075,FR*V75*EPX15*03*1,2022-03-05 16:26:38+00:00
6 Rue du Colonel Pierre Avia 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8326, 2.2788854]",48.8326,2.2788854,FR*V75*EPX15*01*5,2022-03-05 18:25:47+00:00
44 Rue Sébastien Mercier 75015 Paris,15e Arrondissement,Disponible,75115,"[48.84391, 2.279693]",48.84391,2.279693,FR*V75*EPX15*31*2,2022-03-05 22:31:33+00:00
95 Rue des Morillons 75015 Paris,15e Arrondissement,Disponible,75115,"[48.831997, 2.3048475]",48.831997,2.3048475,FR*V75*EPX15*14*3,2022-03-05 23:02:49+00:00
112 Avenue de Suffren 75015 Paris,15e Arrondissement,Disponible,75115,"[48.848923, 2.3045475]",48.848923,2.3045475,FR*V75*EPX15*17*5,2022-03-06 12:07:32+00:00
139 Boulevard de Grenelle 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8483, 2.301]",48.8483,2.301,FR*V75*EPX15*24*2,2022-03-06 13:13:55+00:00
44 Rue Paul Barruel 75015 Paris,15e Arrondissement,Disponible,75115,"[48.837364, 2.3059905]",48.837364,2.3059905,FR*V75*EPX15*12*4,2022-03-06 13:33:50+00:00
192 Rue de la Croix Nivert 75015 Paris,15e Arrondissement,Disponible,75115,"[48.838886, 2.2892983]",48.838886,2.2892983,FR*V75*EPX15*05*2,2022-03-06 14:21:05+00:00
80 Rue de Dantzig 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.8304, 2.295999]",48.8304,2.295999,FR*V75*EPX15*19*7,2022-03-06 14:21:55+00:00
56 Rue Lacordaire 75015 Paris,15e Arrondissement,Disponible,75115,"[48.841404, 2.28136]",48.841404,2.28136,FR*V75*EPX15*02*1,2022-03-06 14:10:18+00:00
4 Rue Beaugrenelle 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.8479, 2.2847]",48.8479,2.2847,FR*V75*EPX15*27*5,2022-03-06 14:55:19+00:00
80 Rue de Dantzig 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.8304, 2.295999]",48.8304,2.295999,FR*V75*EPX15*19*3,2022-03-06 15:27:31+00:00
44 Rue Sébastien Mercier 75015 Paris,15e Arrondissement,Disponible,75115,"[48.84391, 2.279693]",48.84391,2.279693,FR*V75*EPX15*31*4,2022-03-06 15:12:31+00:00
56 Rue Lacordaire 75015 Paris,15e Arrondissement,Disponible,75115,"[48.841404, 2.28136]",48.841404,2.28136,FR*V75*EPX15*02*6,2022-03-06 15:18:34+00:00
95 Rue des Morillons 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.831997, 2.3048475]",48.831997,2.3048475,FR*V75*EPX15*14*2,2022-03-06 15:29:07+00:00
21 Rue Miollis 75015 Paris,15e Arrondissement,Disponible,75115,"[48.845806, 2.3038075]",48.845806,2.3038075,FR*V75*EPX15*03*7,2022-03-02 10:40:49+00:00
29 Rue Cotentin 75015 Paris,15e Arrondissement,Disponible,75115,"[48.838547, 2.312675]",48.838547,2.312675,FR*V75*EPX15*13*2,2022-03-04 09:53:52+00:00
139 Boulevard de Grenelle 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8483, 2.301]",48.8483,2.301,FR*V75*EPX15*24*6,2022-03-04 13:37:20+00:00
143 Avenue Émile Zola 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8472, 2.2953]",48.8472,2.2953,FR*V75*EPX15*26*2,2022-03-04 22:59:08+00:00
108 Rue Balard 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8373, 2.2787]",48.8373,2.2787,FR*V75*EPX15*28*2,2022-03-05 20:47:52+00:00
143 Avenue Émile Zola 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8472, 2.2953]",48.8472,2.2953,FR*V75*EPX15*26*4,2022-03-06 09:49:04+00:00
112 Avenue de Suffren 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.848923, 2.3045475]",48.848923,2.3045475,FR*V75*EPX15*17*4,2022-03-06 10:40:06+00:00
109 Avenue Félix Faure 75015 Paris,15e Arrondissement,Disponible,75115,"[48.83892, 2.282485]",48.83892,2.282485,FR*V75*EPX15*08*3,2022-03-06 13:18:42+00:00
11 Rue Gerbert 75015 Paris,15e Arrondissement,Disponible,75115,"[48.839577, 2.2986453]",48.839577,2.2986453,FR*V75*EPX15*06*5,2022-03-06 14:22:36+00:00
75 Rue de la Convention 75015 Paris,15e Arrondissement,Disponible,75115,"[48.842567, 2.2848904]",48.842567,2.2848904,FR*V75*EPX15*11*3,2022-03-06 15:04:51+00:00
4 Avenue du Maine 75015 Paris,15e Arrondissement,Disponible,75115,"[48.844707, 2.3198109]",48.844707,2.3198109,FR*V75*EPX15*35*6,2022-03-06 15:35:15+00:00
5 Place du Commerce 75015 Paris,15e Arrondissement,Disponible,75115,"[48.84545, 2.292136]",48.84545,2.292136,FR*V75*EPX15*37*1,2022-02-27 19:45:29+00:00
21 Rue Miollis 75015 Paris,15e Arrondissement,Disponible,75115,"[48.845806, 2.3038075]",48.845806,2.3038075,FR*V75*EPX15*03*4,2022-03-02 21:10:59+00:00
56 Rue Lacordaire 75015 Paris,15e Arrondissement,Disponible,75115,"[48.841404, 2.28136]",48.841404,2.28136,FR*V75*EPX15*02*4,2022-03-01 06:50:39+00:00
79 Rue de Lourmel 75015 Paris,15e Arrondissement,Disponible,75115,"[48.845108, 2.287503]",48.845108,2.287503,FR*V75*EPX15*15*2,2022-03-04 14:38:08+00:00
108 Rue Balard 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8373, 2.2787]",48.8373,2.2787,FR*V75*EPX15*28*6,2022-03-04 18:50:48+00:00
78 Avenue de Suffren 75015 Paris,15e Arrondissement,Disponible,75115,"[48.851833, 2.2997985]",48.851833,2.2997985,FR*V75*EPX15*29*1,2022-03-05 20:07:11+00:00
75 Rue de la Convention 75015 Paris,15e Arrondissement,Disponible,75115,"[48.842567, 2.2848904]",48.842567,2.2848904,FR*V75*EPX15*11*4,2022-03-06 13:02:09+00:00
18 Avenue Emile Zola 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.846214, 2.279884]",48.846214,2.279884,FR*V75*E9015*01*3,2022-03-06 13:59:16+00:00
108 Rue Balard 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8373, 2.2787]",48.8373,2.2787,FR*V75*EPX15*28*1,2022-03-06 13:35:22+00:00
10 Rue de la Fédération 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.85482, 2.2904053]",48.85482,2.2904053,FR*V75*EPX15*18*2,2022-03-06 14:41:05+00:00
11 Rue Gerbert 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.839577, 2.2986453]",48.839577,2.2986453,FR*V75*EPX15*06*2,2022-03-03 10:46:50+00:00
15 Rue Olier 75015 Paris,15e Arrondissement,Disponible,75115,"[48.835197, 2.2914295]",48.835197,2.2914295,FR*V75*EPX15*32*4,2022-03-05 17:16:43+00:00
95 Rue des Morillons 75015 Paris,15e Arrondissement,Disponible,75115,"[48.831997, 2.3048475]",48.831997,2.3048475,FR*V75*EPX15*14*1,2022-03-05 21:36:31+00:00
2 Rue de Cronstadt 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8349, 2.3026]",48.8349,2.3026,FR*V75*EPX15*25*2,2022-03-05 22:21:27+00:00
192 Rue de la Croix Nivert 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.838886, 2.2892983]",48.838886,2.2892983,FR*V75*EPX15*05*4,2022-03-06 10:53:44+00:00
10 Rue de la Fédération 75015 Paris,15e Arrondissement,Disponible,75115,"[48.85482, 2.2904053]",48.85482,2.2904053,FR*V75*EPX15*18*5,2022-03-06 09:24:10+00:00
1 Rue Jean Sicard 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.8287, 2.2989]",48.8287,2.2989,FR*V75*EPX15*21*1,2022-03-06 14:10:23+00:00
139 Boulevard de Grenelle 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8483, 2.301]",48.8483,2.301,FR*V75*EPX15*24*1,2022-03-06 15:32:40+00:00
16 Rue de l'Arrivée 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8432, 2.3217]",48.8432,2.3217,FR*V75*EPX15*23*3,2022-03-06 15:22:13+00:00
15 Rue Olier 75015 Paris,15e Arrondissement,Disponible,75115,"[48.835197, 2.2914295]",48.835197,2.2914295,FR*V75*EPX15*32*6,2022-03-06 15:28:58+00:00
26 Place Etienne Pernet 75015 Paris,15e Arrondissement,Disponible,75115,"[48.842594, 2.2920513]",48.842594,2.2920513,FR*V75*EPX15*10*2,2022-03-05 16:49:42+00:00
112 Avenue de Suffren 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.848923, 2.3045475]",48.848923,2.3045475,FR*V75*EPX15*17*6,2022-03-06 11:19:58+00:00
80 Rue de Dantzig 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8304, 2.295999]",48.8304,2.295999,FR*V75*EPX15*19*5,2022-03-06 11:34:50+00:00
1 Rue Jean Sicard 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8287, 2.2989]",48.8287,2.2989,FR*V75*EPX15*21*4,2022-03-06 13:28:59+00:00
2 Rue Antonin Mercié 75015 Paris,15e Arrondissement,Disponible,75115,"[48.828453, 2.300643]",48.828453,2.300643,FR*V75*E9015*03*2,2022-02-20 16:01:18+00:00
16/18 Avenue du Maine 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.843754, 2.320272]",48.843754,2.320272,FR*V75*E9015*02*2,2022-03-04 06:22:57+00:00
1 Rue Jean Sicard 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8287, 2.2989]",48.8287,2.2989,FR*V75*EPX15*21*7,2022-03-05 17:40:09+00:00
47 Rue de Vouillé 75015 Paris,15e Arrondissement,Disponible,75115,"[48.83389, 2.3081343]",48.83389,2.3081343,FR*V75*EPX15*33*4,2022-03-05 06:37:15+00:00
11 Rue Gerbert 75015 Paris,15e Arrondissement,Disponible,75115,"[48.839577, 2.2986453]",48.839577,2.2986453,FR*V75*EPX15*06*3,2022-03-06 08:12:40+00:00
11 Rue Gerbert 75015 Paris,15e Arrondissement,Disponible,75115,"[48.839577, 2.2986453]",48.839577,2.2986453,FR*V75*EPX15*06*1,2022-03-06 09:15:47+00:00
44 Rue Paul Barruel 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.837364, 2.3059905]",48.837364,2.3059905,FR*V75*EPX15*12*6,2022-03-06 10:13:19+00:00
44 Rue Paul Barruel 75015 Paris,15e Arrondissement,Disponible,75115,"[48.837364, 2.3059905]",48.837364,2.3059905,FR*V75*EPX15*12*3,2022-03-06 10:40:11+00:00
44 Rue Paul Barruel 75015 Paris,15e Arrondissement,Disponible,75115,"[48.837364, 2.3059905]",48.837364,2.3059905,FR*V75*EPX15*12*1,2022-03-06 11:24:13+00:00
139 Boulevard de Grenelle 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8483, 2.301]",48.8483,2.301,FR*V75*EPX15*24*3,2022-03-06 12:08:09+00:00
2 Rue de Cronstadt 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.8349, 2.3026]",48.8349,2.3026,FR*V75*EPX15*25*3,2022-03-06 12:49:50+00:00
29 Rue Cotentin 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.838547, 2.312675]",48.838547,2.312675,FR*V75*EPX15*13*4,2022-03-06 12:49:24+00:00
4 Rue Beaugrenelle 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8479, 2.2847]",48.8479,2.2847,FR*V75*EPX15*27*3,2022-03-06 14:38:43+00:00
65 Avenue Emilie Zola 75015 Paris,15e Arrondissement,Disponible,75115,"[48.846703, 2.2844167]",48.846703,2.2844167,FR*V75*EPX15*07*1,2022-03-06 14:58:02+00:00
5 Place du Commerce 75015 Paris,15e Arrondissement,Disponible,75115,"[48.84545, 2.292136]",48.84545,2.292136,FR*V75*EPX15*37*4,2022-03-04 14:24:15+00:00
95 Rue des Morillons 75015 Paris,15e Arrondissement,Disponible,75115,"[48.831997, 2.3048475]",48.831997,2.3048475,FR*V75*EPX15*14*6,2022-03-05 20:47:48+00:00
67 Rue Mademoiselle 75015 Paris,15e Arrondissement,Disponible,75115,"[48.84348, 2.2994812]",48.84348,2.2994812,FR*V75*EPX15*34*4,2022-03-05 11:00:49+00:00
171 Rue de la Convention 75015 Paris,15e Arrondissement,Disponible,75115,"[48.838314, 2.2943442]",48.838314,2.2943442,FR*V75*EPX15*16*1,2022-03-05 12:16:03+00:00
6 Rue du Colonel Pierre Avia 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8326, 2.2788854]",48.8326,2.2788854,FR*V75*EPX15*01*1,2022-03-06 10:18:44+00:00
15 Rue Olier 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.835197, 2.2914295]",48.835197,2.2914295,FR*V75*EPX15*32*3,2022-03-06 10:26:54+00:00
3 Rue Olivier de Serres 75015 Paris,15e Arrondissement,Disponible,75115,"[48.837017, 2.2986736]",48.837017,2.2986736,FR*V75*EPX15*30*3,2022-03-06 10:50:06+00:00
44 Rue Sébastien Mercier 75015 Paris,15e Arrondissement,Disponible,75115,"[48.84391, 2.279693]",48.84391,2.279693,FR*V75*EPX15*31*6,2022-03-06 12:16:55+00:00
6 Rue du Colonel Pierre Avia 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8326, 2.2788854]",48.8326,2.2788854,FR*V75*EPX15*01*4,2022-03-06 11:59:01+00:00
4 Rue Beaugrenelle 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8479, 2.2847]",48.8479,2.2847,FR*V75*EPX15*27*6,2022-03-06 15:15:07+00:00
41 Boulevard Pasteur 75015 Paris,15e Arrondissement,Disponible,75115,"[48.842644, 2.313266]",48.842644,2.313266,FR*V75*EPX15*36*2,2022-03-04 17:23:52+00:00
16 Rue de l'Arrivée 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8432, 2.3217]",48.8432,2.3217,FR*V75*EPX15*23*2,2022-03-04 20:25:29+00:00
56 Rue Lacordaire 75015 Paris,15e Arrondissement,Disponible,75115,"[48.841404, 2.28136]",48.841404,2.28136,FR*V75*EPX15*02*2,2022-03-05 06:57:51+00:00
99 Rue de la Convention 75015 Paris,15e Arrondissement,Disponible,75115,"[48.841663, 2.286931]",48.841663,2.286931,FR*V75*E9015*04*3,2022-03-05 07:55:57+00:00
21 Rue Theophraste Renaudot 75015 Paris,15e Arrondissement,Disponible,75115,"[48.841286, 2.296744]",48.841286,2.296744,FR*V75*E9015*07*2,2022-03-05 11:24:59+00:00
80 Rue de Dantzig 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8304, 2.295999]",48.8304,2.295999,FR*V75*EPX15*19*4,2022-03-05 16:52:36+00:00
21 Rue Miollis 75015 Paris,15e Arrondissement,Disponible,75115,"[48.845806, 2.3038075]",48.845806,2.3038075,FR*V75*EPX15*03*2,2022-03-05 17:23:14+00:00
19 Rue Leblanc 75015 Paris,15e Arrondissement,Disponible,75115,"[48.83984, 2.273328]",48.83984,2.273328,FR*V75*EPX15*04*2,2022-03-05 20:19:21+00:00
80 Rue de Dantzig 75015 Paris,15e Arrondissement,Occupé (en charge),75115,"[48.8304, 2.295999]",48.8304,2.295999,FR*V75*EPX15*19*2,2022-03-05 23:29:01+00:00
108 Rue Balard 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8373, 2.2787]",48.8373,2.2787,FR*V75*EPX15*28*3,2022-03-06 09:22:25+00:00
2 Rue Houdart de Lamotte 75015 Paris,15e Arrondissement,Disponible,75115,"[48.8407, 2.2876]",48.8407,2.2876,FR*V75*EPX15*22*3,2022-03-06 11:32:57+00:00
